04d846a1-f3f4-4dd9-aa8b-dcab21c817fe,HOVEN Annkathrin,Germany,23,null,176,0.0,null,null,null
aac7b5b6-ffe9-495a-8d76-46edc98e0a98,BULMAHN Luna,Germany,24,null,176,0.0,null,null,null
8c0ac819-63d2-4b2c-bdca-e017f3740032,SCHMIDT Alica,Germany,26,null,175,0.0,null,null,null
ce9a006a-02e3-4f44-80c4-7f52b2f4dddd,HONSEL Christina,Germany,27,null,180,0.0,null,null,null
6df89ccd-a683-488c-877c-85f7d34e89cb,ASSANI Mikaelle,Germany,22,null,175,0.0,null,null,null
684e0de6-3027-4319-b482-a372af050f97,BLECH Torben,Germany,29,null,193,0.0,null,null,null
e1063b20-cdfe-4442-b23d-ea4b606971d9,KRAFZIK Carolina,Germany,29,null,165,0.0,null,null,null
20de705d-175c-4d57-b357-19846614695f,STEINACKER Marike,Germany,32,null,186,0.0,null,null,null
bf16f179-9a0d-40f2-b7e0-47a6a247afb3,RUPPERT Frederik,Germany,27,null,184,0.0,null,null,null
4249a5e7-fc12-48c5-b187-c62a7c3969a7,BATZ Simon,Germany,21,null,194,0.0,null,null,null
a7acc230-3eb4-4516-8a5b-6691250fff3f,DEHNING Max,Germany,20,null,188,0.0,null,null,null
8e8a5dda-9968-408b-9005-8ee6465e2f5c,MUELLER Laura Raquel,Germany,20,null,171,0.0,null,null,null
c708f843-a60d-4c21-930d-d38d99b272b5,SOSNA Mika,Germany,21,null,198,0.0,null,null,null
45d4b8e4-5048-4427-8ca5-f9eea40bce06,ASKOVIC Aleksandar,Germany,27,null,180,0.0,null,null,null
51efd917-53db-4953-89b5-6d9270d9b522,KEJETA Melat Yisak,Germany,32,null,165,0.0,null,null,null
d01322ac-a768-42e3-9833-935756e4f044,ANSAH Owen,Germany,23,null,190,0.0,null,null,null
b303b774-8bee-424e-b043-871b45228a23,PRENZ Tyrel,Germany,21,null,184,0.0,null,null,null
d45fe1ca-1977-4a6d-93ac-0727bc19326c,MAYER Domenika,Germany,34,null,170,0.0,null,null,null
